Local time,Open,High,Low,Close,Volume
18.02.2025 03:30:00.000 GMT+0530,1.04851,1.04866,1.04817,1.04821,866.68
18.02.2025 04:30:00.000 GMT+0530,1.04825,1.04859,1.04786,1.04854,750.99
18.02.2025 05:30:00.000 GMT+0530,1.04854,1.04866,1.04730,1.04752,1359.51
18.02.2025 06:30:00.000 GMT+0530,1.04752,1.04759,1.04627,1.04665,3688.4199
18.02.2025 07:30:00.000 GMT+0530,1.04667,1.04710,1.04659,1.04680,4738.7998
18.02.2025 08:30:00.000 GMT+0530,1.04680,1.04728,1.04622,1.04634,2319.71
18.02.2025 09:30:00.000 GMT+0530,1.04630,1.04642,1.04557,1.04574,2443.05
18.02.2025 10:30:00.000 GMT+0530,1.04573,1.04593,1.04524,1.04555,1313.62
18.02.2025 11:30:00.000 GMT+0530,1.04551,1.04636,1.04549,1.04617,1746.8199
18.02.2025 12:30:00.000 GMT+0530,1.04616,1.04695,1.04589,1.04637,4904.4399
18.02.2025 13:30:00.000 GMT+0530,1.04637,1.04694,1.04550,1.04572,2603.74
18.02.2025 14:30:00.000 GMT+0530,1.04570,1.04654,1.04558,1.04644,1975.8199
18.02.2025 15:30:00.000 GMT+0530,1.04642,1.04674,1.04590,1.04626,3954.4199
18.02.2025 16:30:00.000 GMT+0530,1.04625,1.04652,1.04615,1.04630,1802.79
18.02.2025 17:30:00.000 GMT+0530,1.04629,1.04674,1.04531,1.04554,4448.8301
18.02.2025 18:30:00.000 GMT+0530,1.04554,1.04571,1.04421,1.04448,5227.4702
18.02.2025 19:30:00.000 GMT+0530,1.04449,1.04550,1.04418,1.04525,3371.1201
18.02.2025 20:30:00.000 GMT+0530,1.04526,1.04672,1.04519,1.04664,6681.29
18.02.2025 21:30:00.000 GMT+0530,1.04664,1.04698,1.04542,1.04570,5240.6699
18.02.2025 22:30:00.000 GMT+0530,1.04568,1.04569,1.04394,1.04462,3208.8401
18.02.2025 23:30:00.000 GMT+0530,1.04463,1.04480,1.04354,1.04441,3776.29
19.02.2025 00:30:00.000 GMT+0530,1.04440,1.04500,1.04408,1.04454,2546.5901
19.02.2025 01:30:00.000 GMT+0530,1.04455,1.04482,1.04415,1.04480,2477.5601
19.02.2025 02:30:00.000 GMT+0530,1.04479,1.04497,1.04449,1.04470,3386.97
19.02.2025 03:30:00.000 GMT+0530,1.04471,1.04530,1.04465,1.04526,2139.05
19.02.2025 04:30:00.000 GMT+0530,1.04523,1.04523,1.04456,1.04487,555.9
19.02.2025 05:30:00.000 GMT+0530,1.04485,1.04495,1.04441,1.04462,1219.75
19.02.2025 06:30:00.000 GMT+0530,1.04463,1.04483,1.04415,1.04470,2667.8101
19.02.2025 07:30:00.000 GMT+0530,1.04470,1.04526,1.04449,1.04523,1494.89
19.02.2025 08:30:00.000 GMT+0530,1.04521,1.04523,1.04478,1.04517,2474.27
19.02.2025 09:30:00.000 GMT+0530,1.04518,1.04536,1.04487,1.04526,1005.99
19.02.2025 10:30:00.000 GMT+0530,1.04525,1.04564,1.04491,1.04564,1177.4399
19.02.2025 11:30:00.000 GMT+0530,1.04562,1.04617,1.04547,1.04552,4651.3398
19.02.2025 12:30:00.000 GMT+0530,1.04556,1.04596,1.04489,1.04515,2995.1899
19.02.2025 13:30:00.000 GMT+0530,1.04517,1.04564,1.04388,1.04409,2973.29
19.02.2025 14:30:00.000 GMT+0530,1.04407,1.04439,1.04286,1.04295,4096.46
19.02.2025 15:30:00.000 GMT+0530,1.04292,1.04300,1.04192,1.04243,4033.3701
19.02.2025 16:30:00.000 GMT+0530,1.04242,1.04335,1.04205,1.04249,8002.9399
19.02.2025 17:30:00.000 GMT+0530,1.04248,1.04322,1.04221,1.04285,9663.4502
19.02.2025 18:30:00.000 GMT+0530,1.04286,1.04355,1.04254,1.04341,8893.8896
19.02.2025 19:30:00.000 GMT+0530,1.04341,1.04381,1.04278,1.04345,10150.3604
19.02.2025 20:30:00.000 GMT+0530,1.04347,1.04417,1.04217,1.04243,13036.7197
19.02.2025 21:30:00.000 GMT+0530,1.04241,1.04252,1.04045,1.04050,9880.71
19.02.2025 22:30:00.000 GMT+0530,1.04049,1.04136,1.04012,1.04101,5818.2202
19.02.2025 23:30:00.000 GMT+0530,1.04101,1.04222,1.04088,1.04205,5208.2998
20.02.2025 00:30:00.000 GMT+0530,1.04200,1.04328,1.04189,1.04261,7529.9199
20.02.2025 01:30:00.000 GMT+0530,1.04258,1.04268,1.04211,1.04257,4958.7202
20.02.2025 02:30:00.000 GMT+0530,1.04253,1.04267,1.04224,1.04229,2561.3401
20.02.2025 03:30:00.000 GMT+0530,1.04235,1.04300,1.04221,1.04264,1794.98
20.02.2025 04:30:00.000 GMT+0530,1.04256,1.04266,1.04204,1.04211,1220.89
20.02.2025 05:30:00.000 GMT+0530,1.04211,1.04305,1.04201,1.04296,3816.8
20.02.2025 06:30:00.000 GMT+0530,1.04297,1.04330,1.04190,1.04215,6339.8101
20.02.2025 07:30:00.000 GMT+0530,1.04216,1.04379,1.04205,1.04358,10748.2695
20.02.2025 08:30:00.000 GMT+0530,1.04358,1.04365,1.04271,1.04315,9691.4004
20.02.2025 09:30:00.000 GMT+0530,1.04315,1.04322,1.04244,1.04305,5940.6699
20.02.2025 10:30:00.000 GMT+0530,1.04306,1.04346,1.04271,1.04279,6065.9102
20.02.2025 11:30:00.000 GMT+0530,1.04280,1.04347,1.04249,1.04256,7603.8599
20.02.2025 12:30:00.000 GMT+0530,1.04256,1.04337,1.04239,1.04319,5253.0801
20.02.2025 13:30:00.000 GMT+0530,1.04318,1.04423,1.04298,1.04336,9636.8398
20.02.2025 14:30:00.000 GMT+0530,1.04335,1.04386,1.04289,1.04374,7040.7002
20.02.2025 15:30:00.000 GMT+0530,1.04372,1.04443,1.04346,1.04426,6978.8398
20.02.2025 16:30:00.000 GMT+0530,1.04427,1.04467,1.04312,1.04386,5912.4399
20.02.2025 17:30:00.000 GMT+0530,1.04387,1.04441,1.04334,1.04360,8033.0801
20.02.2025 18:30:00.000 GMT+0530,1.04359,1.04552,1.04353,1.04486,10828.0596
20.02.2025 19:30:00.000 GMT+0530,1.04482,1.04609,1.04424,1.04471,11327.0596
20.02.2025 20:30:00.000 GMT+0530,1.04470,1.04756,1.04422,1.04742,12647.1904
20.02.2025 21:30:00.000 GMT+0530,1.04739,1.04786,1.04645,1.04751,9166.5898
20.02.2025 22:30:00.000 GMT+0530,1.04750,1.04949,1.04714,1.04896,6928.0698
20.02.2025 23:30:00.000 GMT+0530,1.04894,1.04989,1.04857,1.04982,8393.4102
21.02.2025 00:30:00.000 GMT+0530,1.04982,1.05035,1.04894,1.05018,5531.48
21.02.2025 01:30:00.000 GMT+0530,1.05018,1.05036,1.04956,1.05031,4244.8999
21.02.2025 02:30:00.000 GMT+0530,1.05030,1.05038,1.05007,1.05023,1813.38
21.02.2025 03:30:00.000 GMT+0530,1.05024,1.05034,1.04983,1.04985,1476.78
21.02.2025 04:30:00.000 GMT+0530,1.04983,1.05060,1.04983,1.05007,1712.1
21.02.2025 05:30:00.000 GMT+0530,1.05005,1.05007,1.04896,1.04905,3025.1699
21.02.2025 06:30:00.000 GMT+0530,1.04903,1.04935,1.04847,1.04870,5666.9902
21.02.2025 07:30:00.000 GMT+0530,1.04871,1.05035,1.04866,1.05029,6965.9502
21.02.2025 08:30:00.000 GMT+0530,1.05029,1.05050,1.05000,1.05029,4123.0801
21.02.2025 09:30:00.000 GMT+0530,1.05028,1.05052,1.04977,1.04994,3303.1101
21.02.2025 10:30:00.000 GMT+0530,1.04992,1.05010,1.04918,1.04933,5191.0498
21.02.2025 11:30:00.000 GMT+0530,1.04931,1.04945,1.04882,1.04889,6651.5098
21.02.2025 12:30:00.000 GMT+0530,1.04890,1.05000,1.04890,1.04923,6545.3999
21.02.2025 13:30:00.000 GMT+0530,1.04926,1.04949,1.04683,1.04773,12402.9697
21.02.2025 14:30:00.000 GMT+0530,1.04774,1.04814,1.04670,1.04694,8924.4004
21.02.2025 15:30:00.000 GMT+0530,1.04696,1.04724,1.04649,1.04654,6569.6299
21.02.2025 16:30:00.000 GMT+0530,1.04655,1.04742,1.04635,1.04694,8637.5098
21.02.2025 17:30:00.000 GMT+0530,1.04696,1.04713,1.04597,1.04621,7316.2002
21.02.2025 18:30:00.000 GMT+0530,1.04619,1.04781,1.04616,1.04756,7599.7798
21.02.2025 19:30:00.000 GMT+0530,1.04755,1.04932,1.04706,1.04822,13196.3301
21.02.2025 20:30:00.000 GMT+0530,1.04814,1.04864,1.04527,1.04544,16707.6602
21.02.2025 21:30:00.000 GMT+0530,1.04544,1.04581,1.04495,1.04550,9549.4297
21.02.2025 22:30:00.000 GMT+0530,1.04550,1.04645,1.04524,1.04633,8744.1602
21.02.2025 23:30:00.000 GMT+0530,1.04634,1.04683,1.04512,1.04602,10189.0098
22.02.2025 00:30:00.000 GMT+0530,1.04601,1.04668,1.04577,1.04624,8688.5195
22.02.2025 01:30:00.000 GMT+0530,1.04621,1.04648,1.04577,1.04609,7439
22.02.2025 02:30:00.000 GMT+0530,1.04610,1.04665,1.04591,1.04634,4184.25
24.02.2025 03:30:00.000 GMT+0530,1.04707,1.04867,1.04621,1.04771,4895.96
24.02.2025 04:30:00.000 GMT+0530,1.04772,1.04852,1.04717,1.04744,2981.4099
24.02.2025 05:30:00.000 GMT+0530,1.04743,1.05076,1.04722,1.05044,8180.46
24.02.2025 06:30:00.000 GMT+0530,1.05045,1.05212,1.05027,1.05185,12486.0596
24.02.2025 07:30:00.000 GMT+0530,1.05182,1.05287,1.05159,1.05233,9539.7002
24.02.2025 08:30:00.000 GMT+0530,1.05231,1.05261,1.05167,1.05198,6500.0498
24.02.2025 09:30:00.000 GMT+0530,1.05197,1.05210,1.05117,1.05159,5472.0601
24.02.2025 10:30:00.000 GMT+0530,1.05158,1.05200,1.05105,1.05167,6886.7002
24.02.2025 11:30:00.000 GMT+0530,1.05166,1.05166,1.05015,1.05092,5561.9102
24.02.2025 12:30:00.000 GMT+0530,1.05092,1.05152,1.04870,1.04914,9105.9297
24.02.2025 13:30:00.000 GMT+0530,1.04916,1.04928,1.04700,1.04807,12459.2803
24.02.2025 14:30:00.000 GMT+0530,1.04805,1.04851,1.04691,1.04724,10348.2002
24.02.2025 15:30:00.000 GMT+0530,1.04724,1.04809,1.04672,1.04805,10365.9102
24.02.2025 16:30:00.000 GMT+0530,1.04805,1.04817,1.04639,1.04687,4753.6001
24.02.2025 17:30:00.000 GMT+0530,1.04686,1.04728,1.04605,1.04693,5975.29
24.02.2025 18:30:00.000 GMT+0530,1.04693,1.04758,1.04650,1.04672,7629.5098
24.02.2025 19:30:00.000 GMT+0530,1.04672,1.04701,1.04531,1.04608,10097.1201
24.02.2025 20:30:00.000 GMT+0530,1.04610,1.04710,1.04605,1.04692,13282.8604
24.02.2025 21:30:00.000 GMT+0530,1.04694,1.04805,1.04659,1.04780,9644.9697
24.02.2025 22:30:00.000 GMT+0530,1.04780,1.04841,1.04683,1.04725,7557.5898
24.02.2025 23:30:00.000 GMT+0530,1.04725,1.04861,1.04711,1.04808,4540.79
25.02.2025 00:30:00.000 GMT+0530,1.04806,1.04843,1.04731,1.04755,8123.2402
25.02.2025 01:30:00.000 GMT+0530,1.04755,1.04798,1.04649,1.04653,6714.3398
25.02.2025 02:30:00.000 GMT+0530,1.04655,1.04687,1.04623,1.04682,4940.1001
25.02.2025 03:30:00.000 GMT+0530,1.04685,1.04710,1.04671,1.04697,1250.67
25.02.2025 04:30:00.000 GMT+0530,1.04697,1.04699,1.04607,1.04617,1803.85
25.02.2025 05:30:00.000 GMT+0530,1.04618,1.04645,1.04601,1.04637,2638.6499
25.02.2025 06:30:00.000 GMT+0530,1.04639,1.04660,1.04611,1.04655,6415.46
25.02.2025 07:30:00.000 GMT+0530,1.04654,1.04752,1.04654,1.04749,8727.5195
25.02.2025 08:30:00.000 GMT+0530,1.04750,1.04766,1.04717,1.04736,7605.3301
25.02.2025 09:30:00.000 GMT+0530,1.04736,1.04775,1.04729,1.04733,5759.4399
25.02.2025 10:30:00.000 GMT+0530,1.04734,1.04785,1.04726,1.04773,4485.8799
25.02.2025 11:30:00.000 GMT+0530,1.04772,1.04805,1.04731,1.04775,4736.8599
25.02.2025 12:30:00.000 GMT+0530,1.04774,1.04780,1.04637,1.04646,7344.6499
25.02.2025 13:30:00.000 GMT+0530,1.04645,1.04790,1.04566,1.04705,10058.0303
25.02.2025 14:30:00.000 GMT+0530,1.04707,1.04791,1.04688,1.04735,11935.1504
25.02.2025 15:30:00.000 GMT+0530,1.04736,1.04745,1.04656,1.04731,7460.46
25.02.2025 16:30:00.000 GMT+0530,1.04730,1.04900,1.04718,1.04897,7879.2598
25.02.2025 17:30:00.000 GMT+0530,1.04896,1.05004,1.04886,1.04939,12590.4805
25.02.2025 18:30:00.000 GMT+0530,1.04940,1.05099,1.04938,1.05005,13974.6299
25.02.2025 19:30:00.000 GMT+0530,1.05006,1.05053,1.04921,1.05028,10559.9199
25.02.2025 20:30:00.000 GMT+0530,1.05030,1.05196,1.04952,1.04987,17172.5703
25.02.2025 21:30:00.000 GMT+0530,1.04986,1.05065,1.04949,1.04979,13587.8096
25.02.2025 22:30:00.000 GMT+0530,1.04978,1.05026,1.04842,1.05025,7044.27
25.02.2025 23:30:00.000 GMT+0530,1.05026,1.05181,1.05025,1.05086,6067.3198
26.02.2025 00:30:00.000 GMT+0530,1.05086,1.05131,1.05048,1.05108,5860.0098
26.02.2025 01:30:00.000 GMT+0530,1.05108,1.05193,1.05093,1.05166,5412.5
26.02.2025 02:30:00.000 GMT+0530,1.05163,1.05180,1.05135,1.05136,2333.5901
26.02.2025 03:30:00.000 GMT+0530,1.05142,1.05181,1.05134,1.05150,1604.13
26.02.2025 04:30:00.000 GMT+0530,1.05145,1.05233,1.05141,1.05209,2956.5701
26.02.2025 05:30:00.000 GMT+0530,1.05207,1.05252,1.05200,1.05233,3668.21
26.02.2025 06:30:00.000 GMT+0530,1.05233,1.05241,1.05143,1.05155,5976.5
26.02.2025 07:30:00.000 GMT+0530,1.05155,1.05174,1.05045,1.05067,7058.96
26.02.2025 08:30:00.000 GMT+0530,1.05067,1.05090,1.05016,1.05047,5528.0298
26.02.2025 09:30:00.000 GMT+0530,1.05046,1.05057,1.04970,1.04974,3146.52
26.02.2025 10:30:00.000 GMT+0530,1.04974,1.04983,1.04908,1.04919,6405.4702
26.02.2025 11:30:00.000 GMT+0530,1.04917,1.04968,1.04875,1.04947,7860.7998
26.02.2025 12:30:00.000 GMT+0530,1.04947,1.05019,1.04928,1.04941,9654.3896
26.02.2025 13:30:00.000 GMT+0530,1.04940,1.05120,1.04920,1.05028,14445.7002
26.02.2025 14:30:00.000 GMT+0530,1.05029,1.05035,1.04950,1.04974,9220.46
26.02.2025 15:30:00.000 GMT+0530,1.04973,1.05012,1.04914,1.04979,11061.79
26.02.2025 16:30:00.000 GMT+0530,1.04979,1.05025,1.04869,1.04918,7534.98
26.02.2025 17:30:00.000 GMT+0530,1.04917,1.04953,1.04752,1.04769,10288.4199
26.02.2025 18:30:00.000 GMT+0530,1.04768,1.04950,1.04768,1.04845,13961.2197
26.02.2025 19:30:00.000 GMT+0530,1.04843,1.04930,1.04825,1.04901,12176.75
26.02.2025 20:30:00.000 GMT+0530,1.04903,1.05095,1.04796,1.05061,17484.4805
26.02.2025 21:30:00.000 GMT+0530,1.05062,1.05157,1.05023,1.05139,14501.8701
26.02.2025 22:30:00.000 GMT+0530,1.05138,1.05291,1.04836,1.04927,20023.3203
26.02.2025 23:30:00.000 GMT+0530,1.04927,1.05008,1.04854,1.04885,14699.4102
27.02.2025 00:30:00.000 GMT+0530,1.04883,1.04937,1.04824,1.04914,8915.71
27.02.2025 01:30:00.000 GMT+0530,1.04913,1.04913,1.04811,1.04865,5451.7002
27.02.2025 02:30:00.000 GMT+0530,1.04864,1.04882,1.04789,1.04847,4272.5298
27.02.2025 03:30:00.000 GMT+0530,1.04854,1.04903,1.04854,1.04886,1125.75
27.02.2025 04:30:00.000 GMT+0530,1.04886,1.04929,1.04869,1.04885,2028.37
27.02.2025 05:30:00.000 GMT+0530,1.04885,1.04885,1.04771,1.04777,4059.4199
27.02.2025 06:30:00.000 GMT+0530,1.04777,1.04837,1.04733,1.04786,6714.8501
27.02.2025 07:30:00.000 GMT+0530,1.04786,1.04809,1.04707,1.04713,7490.9302
27.02.2025 08:30:00.000 GMT+0530,1.04714,1.04748,1.04650,1.04658,6559.1401
27.02.2025 09:30:00.000 GMT+0530,1.04660,1.04696,1.04594,1.04633,5699.54
27.02.2025 10:30:00.000 GMT+0530,1.04632,1.04656,1.04617,1.04652,6107.04
27.02.2025 11:30:00.000 GMT+0530,1.04654,1.04733,1.04643,1.04721,6786.4199
27.02.2025 12:30:00.000 GMT+0530,1.04721,1.04805,1.04688,1.04758,8069.79
27.02.2025 13:30:00.000 GMT+0530,1.04758,1.04805,1.04707,1.04788,13104.21
27.02.2025 14:30:00.000 GMT+0530,1.04787,1.04855,1.04754,1.04843,9953.6904
27.02.2025 15:30:00.000 GMT+0530,1.04845,1.04846,1.04740,1.04818,9374.2803
27.02.2025 16:30:00.000 GMT+0530,1.04817,1.04876,1.04761,1.04762,8627.0596
27.02.2025 17:30:00.000 GMT+0530,1.04762,1.04843,1.04736,1.04770,11081.1104
27.02.2025 18:30:00.000 GMT+0530,1.04766,1.04903,1.04196,1.04239,18862.8105
27.02.2025 19:30:00.000 GMT+0530,1.04239,1.04418,1.04143,1.04206,18680.6504
27.02.2025 20:30:00.000 GMT+0530,1.04206,1.04281,1.04098,1.04154,16558.9297
27.02.2025 21:30:00.000 GMT+0530,1.04154,1.04164,1.04035,1.04141,13062.9004
27.02.2025 22:30:00.000 GMT+0530,1.04140,1.04185,1.04006,1.04076,10758.7402
27.02.2025 23:30:00.000 GMT+0530,1.04077,1.04178,1.04077,1.04175,6301.6499
28.02.2025 00:30:00.000 GMT+0530,1.04176,1.04181,1.04037,1.04048,6251.6499
28.02.2025 01:30:00.000 GMT+0530,1.04048,1.04087,1.04017,1.04057,4738.0698
28.02.2025 02:30:00.000 GMT+0530,1.04055,1.04057,1.03973,1.03986,2778.1399
28.02.2025 03:30:00.000 GMT+0530,1.03989,1.04043,1.03889,1.03956,1376
28.02.2025 04:30:00.000 GMT+0530,1.03956,1.04011,1.03929,1.03941,2064.3601
28.02.2025 05:30:00.000 GMT+0530,1.03943,1.04031,1.03942,1.04028,4737.7598
28.02.2025 06:30:00.000 GMT+0530,1.04028,1.04046,1.03849,1.03853,8628.2998
28.02.2025 07:30:00.000 GMT+0530,1.03852,1.03920,1.03806,1.03828,7757.5498
28.02.2025 08:30:00.000 GMT+0530,1.03828,1.03898,1.03816,1.03884,4910.9502
28.02.2025 09:30:00.000 GMT+0530,1.03885,1.03913,1.03864,1.03868,3565.73
28.02.2025 10:30:00.000 GMT+0530,1.03869,1.03906,1.03845,1.03891,6593.4399
28.02.2025 11:30:00.000 GMT+0530,1.03889,1.03894,1.03830,1.03882,8490.8301
28.02.2025 12:30:00.000 GMT+0530,1.03882,1.04009,1.03860,1.03965,10559.6504
28.02.2025 13:30:00.000 GMT+0530,1.03964,1.04046,1.03955,1.04018,11855.3604
28.02.2025 14:30:00.000 GMT+0530,1.04020,1.04083,1.03947,1.03956,9834.8096
28.02.2025 15:30:00.000 GMT+0530,1.03956,1.04063,1.03927,1.03994,7088.96
28.02.2025 16:30:00.000 GMT+0530,1.03995,1.04015,1.03938,1.03991,5972.6499
28.02.2025 17:30:00.000 GMT+0530,1.03991,1.04082,1.03982,1.04074,7201.25
28.02.2025 18:30:00.000 GMT+0530,1.04077,1.04165,1.04055,1.04072,12202.4404
28.02.2025 19:30:00.000 GMT+0530,1.04074,1.04145,1.04014,1.04100,10240.2305
28.02.2025 20:30:00.000 GMT+0530,1.04101,1.04203,1.03936,1.04001,13381.3701
28.02.2025 21:30:00.000 GMT+0530,1.04000,1.04118,1.03985,1.04020,14782.1201
28.02.2025 22:30:00.000 GMT+0530,1.04020,1.04104,1.03902,1.03968,11387.5303
28.02.2025 23:30:00.000 GMT+0530,1.03966,1.03985,1.03629,1.03638,15492.4297
01.03.2025 00:30:00.000 GMT+0530,1.03637,1.03741,1.03602,1.03679,7635.2798
01.03.2025 01:30:00.000 GMT+0530,1.03680,1.03775,1.03626,1.03755,6671.27
01.03.2025 02:30:00.000 GMT+0530,1.03752,1.03785,1.03689,1.03783,5387.2798
03.03.2025 03:30:00.000 GMT+0530,1.04033,1.04063,1.04002,1.04048,1263.6
03.03.2025 04:30:00.000 GMT+0530,1.04046,1.04215,1.04005,1.04126,6970.1401
03.03.2025 05:30:00.000 GMT+0530,1.04125,1.04205,1.04027,1.04098,7933
03.03.2025 06:30:00.000 GMT+0530,1.04100,1.04233,1.04079,1.04202,8763.7305
03.03.2025 07:30:00.000 GMT+0530,1.04201,1.04237,1.04153,1.04203,5074.3101
03.03.2025 08:30:00.000 GMT+0530,1.04202,1.04202,1.04103,1.04171,5395.7598
03.03.2025 09:30:00.000 GMT+0530,1.04171,1.04208,1.04167,1.04182,3283.0801
03.03.2025 10:30:00.000 GMT+0530,1.04178,1.04198,1.04128,1.04147,5152.6699
03.03.2025 11:30:00.000 GMT+0530,1.04147,1.04168,1.04071,1.04089,5748.02
03.03.2025 12:30:00.000 GMT+0530,1.04087,1.04106,1.04022,1.04058,8456.5303
03.03.2025 13:30:00.000 GMT+0530,1.04060,1.04071,1.03888,1.04014,11720.3496
03.03.2025 14:30:00.000 GMT+0530,1.04016,1.04293,1.04016,1.04274,8063.46
03.03.2025 15:30:00.000 GMT+0530,1.04433,1.04451,1.04349,1.04417,1548
03.03.2025 16:30:00.000 GMT+0530,1.04422,1.04583,1.04409,1.04528,11300.6396
03.03.2025 17:30:00.000 GMT+0530,1.04529,1.04766,1.04529,1.04706,12612.5703
03.03.2025 18:30:00.000 GMT+0530,1.04707,1.04767,1.04599,1.04722,8743.7305
03.03.2025 19:30:00.000 GMT+0530,1.04722,1.04911,1.04691,1.04831,10473.3096
03.03.2025 20:30:00.000 GMT+0530,1.04802,1.05041,1.04782,1.04849,18371.6699
03.03.2025 21:30:00.000 GMT+0530,1.04848,1.05017,1.04843,1.04964,11195.8203
03.03.2025 22:30:00.000 GMT+0530,1.04963,1.04972,1.04870,1.04908,7448.5801
03.03.2025 23:30:00.000 GMT+0530,1.04907,1.05038,1.04823,1.04875,9863.6797
04.03.2025 00:30:00.000 GMT+0530,1.04872,1.04940,1.04726,1.04731,8707.5
04.03.2025 01:30:00.000 GMT+0530,1.04728,1.04855,1.04667,1.04826,15156.4102
04.03.2025 02:30:00.000 GMT+0530,1.04824,1.04931,1.04807,1.04893,5388.8301
04.03.2025 03:30:00.000 GMT+0530,1.04895,1.04905,1.04852,1.04895,2403.99
04.03.2025 04:30:00.000 GMT+0530,1.04896,1.04930,1.04769,1.04859,3640.23
04.03.2025 05:30:00.000 GMT+0530,1.04858,1.04893,1.04772,1.04885,5656.75
04.03.2025 06:30:00.000 GMT+0530,1.04884,1.04964,1.04828,1.04887,9247.3701
04.03.2025 07:30:00.000 GMT+0530,1.04888,1.04904,1.04805,1.04810,9770.75
04.03.2025 08:30:00.000 GMT+0530,1.04811,1.04843,1.04752,1.04776,9312.3799
04.03.2025 09:30:00.000 GMT+0530,1.04776,1.04809,1.04716,1.04784,7162.6401
04.03.2025 10:30:00.000 GMT+0530,1.04783,1.04867,1.04715,1.04838,9948.0703
04.03.2025 11:30:00.000 GMT+0530,1.04839,1.04900,1.04793,1.04864,6136.5298
04.03.2025 12:30:00.000 GMT+0530,1.04863,1.05009,1.04813,1.04936,10666.04
04.03.2025 13:30:00.000 GMT+0530,1.04934,1.05242,1.04865,1.05194,18602.4805
04.03.2025 14:30:00.000 GMT+0530,1.05191,1.05275,1.05097,1.05122,12582.4102
04.03.2025 15:30:00.000 GMT+0530,1.05122,1.05197,1.05029,1.05116,11140.0303
04.03.2025 16:30:00.000 GMT+0530,1.05115,1.05449,1.05100,1.05445,9959.7305
04.03.2025 17:30:00.000 GMT+0530,1.05447,1.05573,1.05365,1.05533,11253.9805
04.03.2025 18:30:00.000 GMT+0530,1.05533,1.05600,1.05310,1.05394,14704.0098
04.03.2025 19:30:00.000 GMT+0530,1.05392,1.05486,1.05209,1.05217,16844.1309
04.03.2025 20:30:00.000 GMT+0530,1.05216,1.05282,1.04966,1.05266,17769.7793
04.03.2025 21:30:00.000 GMT+0530,1.05266,1.05400,1.05156,1.05340,16522.3809
04.03.2025 22:30:00.000 GMT+0530,1.05341,1.05443,1.05309,1.05421,15701.7305
04.03.2025 23:30:00.000 GMT+0530,1.05420,1.05915,1.05381,1.05910,20610.4102
05.03.2025 00:30:00.000 GMT+0530,1.05909,1.06022,1.05868,1.06010,14413.7197
05.03.2025 01:30:00.000 GMT+0530,1.06010,1.06240,1.06010,1.06089,13544.0195
05.03.2025 02:30:00.000 GMT+0530,1.06088,1.06279,1.06086,1.06267,9035.4297
05.03.2025 03:30:00.000 GMT+0530,1.06271,1.06287,1.06190,1.06208,2645.02
05.03.2025 04:30:00.000 GMT+0530,1.06204,1.06373,1.06204,1.06236,4443.3301
05.03.2025 05:30:00.000 GMT+0530,1.06235,1.06278,1.06112,1.06213,6341.5498
05.03.2025 06:30:00.000 GMT+0530,1.06213,1.06281,1.06089,1.06131,10084.5195
05.03.2025 07:30:00.000 GMT+0530,1.06131,1.06162,1.06042,1.06046,13592.6904
05.03.2025 08:30:00.000 GMT+0530,1.06043,1.06206,1.06022,1.06184,12069.8203
05.03.2025 09:30:00.000 GMT+0530,1.06184,1.06261,1.06158,1.06191,6892.6099
05.03.2025 10:30:00.000 GMT+0530,1.06191,1.06327,1.06191,1.06318,7100.0698
05.03.2025 11:30:00.000 GMT+0530,1.06318,1.06393,1.06247,1.06326,9826.5596
05.03.2025 12:30:00.000 GMT+0530,1.06326,1.06767,1.06300,1.06749,20963.0391
05.03.2025 13:30:00.000 GMT+0530,1.06747,1.07001,1.06589,1.06982,25091.0508
05.03.2025 14:30:00.000 GMT+0530,1.06982,1.07225,1.06959,1.07121,17829.9902
05.03.2025 15:30:00.000 GMT+0530,1.07123,1.07153,1.06839,1.06972,11668.21
05.03.2025 16:30:00.000 GMT+0530,1.06973,1.06988,1.06767,1.06789,10051.2803
05.03.2025 17:30:00.000 GMT+0530,1.06790,1.07144,1.06788,1.06960,12963.8896
05.03.2025 18:30:00.000 GMT+0530,1.06961,1.07229,1.06869,1.07161,20126.8594
05.03.2025 19:30:00.000 GMT+0530,1.07159,1.07773,1.07142,1.07700,19852.3398
05.03.2025 20:30:00.000 GMT+0530,1.07699,1.07719,1.07414,1.07655,25535.2598
05.03.2025 21:30:00.000 GMT+0530,1.07654,1.07871,1.07613,1.07674,18676.4102
05.03.2025 22:30:00.000 GMT+0530,1.07674,1.07882,1.07627,1.07854,17545.8809
05.03.2025 23:30:00.000 GMT+0530,1.07854,1.07888,1.07642,1.07739,16198.3701
06.03.2025 00:30:00.000 GMT+0530,1.07739,1.07912,1.07703,1.07903,10001.5498
06.03.2025 01:30:00.000 GMT+0530,1.07905,1.07969,1.07880,1.07927,5810.0498
06.03.2025 02:30:00.000 GMT+0530,1.07925,1.07933,1.07860,1.07911,4373.8999
06.03.2025 03:30:00.000 GMT+0530,1.07921,1.07946,1.07904,1.07922,1435.9301
06.03.2025 04:30:00.000 GMT+0530,1.07922,1.07957,1.07879,1.07945,2589.8799
06.03.2025 05:30:00.000 GMT+0530,1.07945,1.08032,1.07875,1.07949,6972.2202
06.03.2025 06:30:00.000 GMT+0530,1.07946,1.08203,1.07899,1.08156,10421.6396
06.03.2025 07:30:00.000 GMT+0530,1.08156,1.08196,1.07983,1.08056,11611.8604
